dataset,image_path,text
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00000.png,"وقد كانت حرة نشطة عاشت أمدا طويلاّ كما يظهر من وصف ""الهمداني"" وغيرها لها"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00001.png,وهي مساحات من الأرضين تعلوها رمال حمر في الغالب، تمتد من النفود
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00002.png,إلى حضرموت ومهرة في الجنوب، واليمن في الغرب، وعمان في الشرق  وفيها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00003.png,سلاسل من التلال الرملية ذات ارتفاعات مختلفة، تنتقل في الغالب مع
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00004.png,الرياح، وتغطي مساحات واسعة من الأرض  ويمكن العثور على المياه في قيعانها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00005.png,اذا حفرت فيها الآبار
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00006.png,وقد أشير إلى الدهناء في بيت شعر للاعشى هذا نصه: يمرون بالدهناء خفافاً عيابهم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00007.png,ـ= ويرجعن من دارينُ بجر الحقائبْ وقد تصل الأمطار الموسمية إلى بعض أجزاء
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00008.png,وخلوها من الماء والمراعي، ولكثرة هبوب العواصف الرملية فيها،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00009.png,ولشدة حرارتها التي يصعب احتمالها في أثناء النهار، وأقاموا في
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00010.png,الأمكنة المرتفعة منها، التي تتوافر فيها المياه، وتتساقط عليها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00011.png,الأمطار، فتنبت الأعشاب، وينتجعها الأعراب  اما الأقسام
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00012.png,الجنوبية من الدهناء فيسميها الجغرافيون المحدثون
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00013.png,الربع الخالي ، لخلوها من الناس،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00014.png,"وكشف ""برترام توماس"" في الربع الخالي بحيرة من المياه الملحة، وبقايا"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00015.png,المحيط، كما عثر فيه على آثار جاهلية لم يعرف من أمرها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00016.png,"وتكون ""وبار"" قسماً من الدهناء، وكانت من الأرضين المشهورة بالخصب والنماء، وهي اليوم من"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00017.png,المناطق الصحراوية، وبها آثار القرى القديمة التي كانت كثيرة قبل الإسلام  والظاهر أنها كانت
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00018.png,"مواطن الرباريين، وهم الذين دعاهم ""بطلميوس""  الذين سأتحدث عنهم وفي الجهة الشمالية"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00019.png,"الشرقية منُ بار، رمال ""يرين"""
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00020.png,"وتعد النفود من الأماكن المائلة أو المنحدرة، ويظهر من القياسات ""وان كانت قليلة جداً""، إن"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00021.png,"المنطقة الشرقية من النفود أوطأ من مستوى المنطقة الغربية عند خط طول ""27"" درجة و ""30"" دقيقة،"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00022.png,بما يزيد على150 متراً، أي إن هذه البادية مرتفعة في الغرب، آخذة في الانخفاض والميل في الشرق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00023.png,"وتعد النفود من الأماكن المائلة أو المنحدرة، ويظهر من القياسات ""وان كانت قليلة جداً""،"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00024.png,إن المنطقة الشرقية من النفود أوطأ من مستوى المنطقة الغربية عند خط طول
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00025.png,"،27 درجة و ""30"" دقيقة، بما يزيد على150 متراً، أي إن هذه البادية مرتفعة في الغرب،"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00026.png,ولكن هذه الجنة الأرضية جنة قصيرة العمر، لا يدوم عمرها إلا أسابيع قليلة، ثم يحل بها الجفاف، وتهب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00027.png,السمائم، فتقضي على كل ما نبت في هذه البادية، فتبدو كالحة عابسة مزعجة منفرة، وكأن أنسانا كنس وجهها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00028.png,كنساً أزال عنه كل أثر لشلك الجمال  وتهب في @ شهر نيسان @ رياح حارة من الشرق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00029.png,والجنوب، ورياح في شهور الصيف
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00030.png,وفي العربية ألفاظ عديدة لها صلة بالبوادي، كثرت وتعددت لاتصال حياة العرب بها، منها ما لها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00031.png,علاُّقة بشكل البادية وظاهر وجهها، ومنها ما لها علاقة بطبيعتها وبتركيبها، إلى غير ذلك من مصطلحات،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00032.png,نشاً بعضها من تعدد لهجات العرب ولغاتها، اذ تسمى قبيلة البادية باسم ربما لا تعرفه قبيلة أخرى،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00033.png,ولكن هذه الجنة الأرضية جنة قصيرة العمر، لا يدوم عمرها إلا أسابيع قليلة، ثم يحل بها الجفاف، وتهب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00034.png,السمائم، @ فتقضي على كل ما نبت في هذه البادية، فتبدو كالحة عابسة مزعجة منفرة، وكأن أنسانا كنس
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00035.png,وفي العربية ألفاظ عديدة لها صلة بالبوادي، كثرت وتعددت لاتصال حياة العرب بها،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00036.png,يكون ظاهر التربة الأجرد معرضا لحرارة الشمس والثغرٍات الجوية مباشرة،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00037.png,إذْ لا أشجار تحميه، ولا أعشاب تحافظ على تماسك ذراته وحفظها من تلك
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00038.png,التغيرات  فإذا انقطعت الأمطار، جفت التربة، فتفتت تدريجا، وتستطيع
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00039.png,الرياح إن تعبث فيها بكل سهولة، وتتمكن الرياح التي سرعتها 18
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00040.png,كيلومتراً في الساعة من إثارة الطبقات الرملية الخفيفة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00041.png,"وتهب مثل هذه الرياح في الشمال الغربي من جزيرة العرب من نهاية شهر ""آذار"""
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00042.png,"مارس حتى نهاية شهر ""أيار"" مايس، وتهب في أغلب الأحيان هبوبا فجائيا،"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00043.png,وتستمر يومين أو ثلاثة أيم وتنتهي في بعض الأحيان برعد وبرق  وعند حدوث هذه
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00044.png,الزوابع يغبر الأفق ويكفهر وجه السماء، ثم تهب بعد لحظات عواصف شديدة و
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00045.png,،@ @ أعاصير
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00046.png,تضفي على الجو لوناً قائماً،وأحياناً مائلاّ إلى الصفرة أو الحمرة بحسب لون
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00047.png,"الرمال التي تحملها الرياح، وتختقي الشمس، وتؤثر هذه ""العجاجة"" في"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00048.png,النبات والأشجار تأثيراً كبيراً  واذا استمرت مدة طويلة، سببت تلف
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00049.png,قسم كبير من المزروعات في الأماكن المزروعة  وقد أشار الكتاب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00050.png,اليونان والرومان إلى البادية،كما عرفها العبرانيون
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00051.png,"وفي بلاد العرب ""الدارات""، والدارة: كل جوبة بين جبال في حَزن كان ذلك أو سهل أو"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00052.png,رمل مستدير، في وسطه فجوة، وهي الدوره، وتجمع الدارة على دارات  فهي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00053.png,تكون سلسلة جبال السَّرات العمود الفقري لجزيرة العرب، وتصل فقراته بسلسلة جبال
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00054.png,بلاد الشام المشرفة على البادية، المتحكمة فيها تحكم الجنود في القلاع  وبعض قمم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00055.png,"هذه السلسلة مرتفعة  وقد تتساقط الثلوج عليها كجبل دباغ للذي يرتفع ""2,200"" متر"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00056.png,عن سطح البحرْ، وجيل وثر وجبل شيبان  وتنخفض هذه السلسلة عند دنوها من مكة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00057.png,في الغالب، يتضايق منها الإنسان، وتكون غير صحية في بعض الأماكن  ويطلق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00058.png,وتكون هذه السلاسل مانعاً - للأبخرة المتصاعدة من البحر الأحمر
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00059.png,والبحر العربي- من وقوع الأمطار في أواسط بلاد العرب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00060.png,وفيما وراء السفوح المرقية للسراة والسفوح الشمالية للسلاسل الجبلية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00061.png,الجنوبية، لذلك كثرت الأودية القصيرة التي تسيل فيها  المياه في هذه
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00062.png,المناطق، وزادت فيها إمكانيات الخصب والزراعة عن البقاع التي وراء
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00063.png,وتتألف من سلسلتين، يقال لإحداهما أجأ، و للأخرى سلمى  وهناك منابع عديدة للمياه
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00064.png,في شعاب هذه المسلسلة وفي السهل الكبر المنبسط بينهما  ويمكن الحصول على المياه فيها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00065.png,"بوفرة تحت طبقات الرمال والصخور  و أما جبل ""طويق"" فهو مرتفعات تقع في الوسط"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00066.png,الشرقي من نجد وفي جنوب شرقي الرياض، وتتألف من الحجارة الرملية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00067.png,"وعند هذا المصب بقايا قرية يونانية قديمة، وبقايا معبد يعرف عند الأهلين ""كصر كريم""، وهو"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00068.png,من مخلفات المستعمرات اليونانية القديمة التي كان الملاحون والتجار اليونانيون قد أقاموها عند
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00069.png,ساحل البحر الأحمر @ لحماية سفنهم من القرصانة وللاتجار مع الأعراب، ولتموين رجال
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00070.png,القوافل البحرية بما يحتاجون إليه من ماء وزاد
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00071.png,ولقلة المياه في بلاد العرب، انحصرت الزراعة فيها في الأماكن التي حبتها الطبيعة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00072.png,بمواسم تتساقط فيها الأمطار مثل العربية الجنوبية، وفي الأماكن التي ظهرت فيها عون وينابيع،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00073.png,مثل وادي القرى في الحجاز، والأحساء على الخليج العربي  وفي الأودية والأماكن التي تكثر فيها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00074.png,المياه الجوفية، حيث استنبطت المياه منها بحفر الآبار
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00075.png,و قد لزمت سكان الأرضين التي تغيث السماء أرضهم، بإنزال الغيث عليها، الاستفادة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00076.png,من الأمطار المنهمرة،يحصرها وتوجيهها إلى مخازن تخزنها لوقت الحاجة، وذلك بإنشاء
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00077.png,ذهب نوح مظفر ضرغام بصحبة رؤوف بن لؤي رايق ظافر عطعوط وهلال
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00078.png,موطناً للزراع والزرع  وبعض، هذه العيون، تتدفق من الجبال والهضاب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00079.png,وبعد مجرى قصير تعود فتدخل باطن الأرض كما هو الحال في أرض
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00080.png,مَدْيَن  وهنالك عيون تتوقف حياتها على المطر
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00081.png,وقد أشير إلى العربية السعيدة والعربية الصحراوية في الموارد
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00082.png,"الكلاسيكية القديمة مثل جغرافية ""سترابون""  ويرى بعض"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00083.png,"العلماء إن القسس الآخر وهو ""العربية الصخرية"" هو من إضافة"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00084.png,بطلميوس العالم الجغرافي الشهير، وقد قصد به برية شبه جزيرة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00085.png,سيناء وما يتصل بها من فلسطين إلى الأردن  فهو في رأي هؤلاء أحدث
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00086.png,عهداً في التسمية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00087.png,أما حدودها، فلم يعينها الكتّاب اليونان واللاتين تعيين أَ دقيقاً  ويفهم من مؤلفاتهم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00088.png,أنهم يقصدون بها البادية الواسعة الفاصلة بين العراق والشام، أي البادية المعروفة عندنا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00089.png,"ب ""بادية الشام""  ويكون نهر الفرات الحدود الشرقية لها إلى ملتقى الحدود بالعربية السعيدة"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00090.png,و أما الحدود الشمالية، فغير ثابتة، بل كانت تتبدل بحسب الأوضاع السياسية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00091.png,"كانت البادية، بادية الشام، أو ""العربية الصحراوية""، مأهولة بالقبائل العربية،"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00092.png,وقد ورد فيه اسم العرب في جملة من كان يعارض السياسة الأشورية،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00093.png,و لما كان هذا النص يشير إلى وجود مشيخة أو مملكة عربية،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00094.png,سكنها ملك فلا يعقل إن يكون العرب قد نزلوا في هذا العهد في هذه
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00095.png,البادية، بل تشير كل الدلائل إلى إن وجودهم فيها كان قبل هذا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00096.png,العهد بأمد، وربما كان قبل الألف الثاني قبل الميلاد
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00097.png,أما العربية الحجرية، فتشمل الأرضين التي كان يسكن فيها الأنباط،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00098.png,وخضعت لنفوذ الرومان والبيزنطيين  ويطلق ذلك الاسم، أي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00099.png,العربية الحجرية،  على شبه جزية سيناء على المملكة النبطية،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00100.png,"و عاصمتها ""بطرا"" ""بترا"" ""البتراء""  وكانت حدود هذه المنطقة تتوسع وتتقلص"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00101.png,"في عهد الحارث الرابع ملك الأنباط ""من سنة 9 ق م إلى سنة 40 ب  م"""
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00102.png,اتسعت حدودها حتى بلغت نهايتها الشمالية مدينة دمشق  ولما ضعف أمر
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00103.png,"النبط، استولى الامبراطور ""تراجان"" عام ""106 م"" على هذه المقاطعة وضمها"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00104.png,هذه المنطقة أنها في شرق مصر وفي جنوب @ البحر الميت، وجنوبه
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00105.png,الغربي وفي شمال العربية السعيدة و غربها  وان الأنباط يقيمون في الأرضين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00106.png,الجبلية وفي المرتفعات المتصلة بها التي في شرق البحر الميت، وفي شرق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00107.png,"وادي العربة، وفي جنوب اليهودية حتى الخليج العربي، ""خليج العقبة"""
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00108.png,و أما الأقسام الباقية، فكانت تسكنها في قبائل @ عربية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00109.png,وتتخلل الحجاز أودية عديدة، منها وادي إضم الذي ورد ذكره في أشعار الجاهلية وفي أخبار سرايا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00110.png,الرسول  ووادي تخال، ويصب في الصفراء بين مكة والمدينة  والصفراء واد من ناحية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00111.png,المدينة، كثير النمل والزرع، في طريق الحاج، سلكه الرسول غير مرة، وعليه قرية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00112.png,الصفراء، وماؤها عيون تجري إلى ينبع، وهي لجهينة والأنصار
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00113.png,ووادي الحمض من الجنوب، ويلتقي به واد آخر هو وادي التبج، أي وادي السلسلة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00114.png,وفي شمال منطقة عدن صحراء تتصل بالربع الخالي، يخترق الهضاب المهيمنة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00115.png,على عدن عدد من الأودية الجافة يظهر أنها كانت مسايل مياه، وأنها من
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00116.png,بقايا أنهار جفت، وتسيل في بعضها المياه عند سقوط الأمطار، ومنها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00117.png,وادي تبن، وهو من بقايا نهر طويل، له فروع عديدة، وتمر به الطريق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00118.png,الرئيسية المؤدية إلى اليمن
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00119.png,"ومن شرق سيحوت تبتدئ سواحل ""مهرة""، وتعرف عند الجغرافيين"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00120.png,"باسم ""الشحر""  ومعنى كلمة ""مهرة"" في العربية الجنوبية القديمة"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00121.png,"ساحل  ويطلق اليوم أسم ""الشحر"" على الميناء الغربي وحده  وفي"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00122.png,"قارة"" مدينة ""ظفار""، وهي غير ظفار اليمن  وعند خليج ظفار كان موضع"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00123.png,ويمتد اقليم ظفار من سيحوت إلى حدود عمان، وهو هضبة يبلغ ارتفاعها ثلاثة آلاف
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00124.png,وتتألف أرض عمان من أماكن جبلية، وهضاب متموجة، وسهول ساحلية  واكثر حجارتها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00125.png,كلسية و غرانيتية، و فيها أيضا حجارة بركانية  والظاهر إنها كانت من مناطق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00126.png,"البركانية  وفي مناطق التلال وفي ""جعلان"" عيون ومجاري مياه"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00127.png,"معدنية أكثرها ذات درجات حرارة مرتفعة  وتوجد آبار في ""الباطنة"" وفي المناطق المجاورة"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00128.png,للصحراء
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00129.png,"في عمان مدن قديمة، منها ""صحار"" و ""نزوة"" و ""دبا"" أو ""سما""، وكانت من المدن المهمة في أيام الرسول، وهي عاصمة"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00130.png,عمان الشمالية، كما كانت سوقاً من أسواق الجاهلية، وسكانها @ من الأزد  والعمانيون من الشعوب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00131.png,للبحرية المحبة لركوب البحار، @ ولهم صلات وروابط بسواحل أفريقية والهند  ونجد بينهم عدداً كبيراً
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00132.png,من الزنوج والهنود
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00133.png,وعلى مقربة منها خرائب عادية، يعتقد العلماء أنها موضع  المدينة التجارية العظيمة التي اشتهر
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00134.png,"و أما جزيرة ""تاروت"" الصغيرة التي في هذا الخليج، فالظاهر إنها جزيرة في جغرافية"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00135.png,"بطليموس، وفيها مدينة ""دارين""  ويظهر إنها أقيمت على أنقاض أبنية قديمة، ولعلها"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00136.png,"كانت معبداً للإله ""عشتروت"" 0 اشتهرت به، ثم حذف المقطع الأول من اسم الإلهَ اختصاراً،"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00137.png,"وصارت تعرف بالمقطعين الأخيرين، و هما ""تاروت"""
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00138.png,"ومن أشهر مدن الكويت مدينة ""الكويت""، وهي العاصمة، وهي على ساحل الخليج، و ""جهرة""، وفي في منطقة"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00139.png,"زراعية خصبة، ذات أبار على مقربة من خليج الكويت  ويظن إن الخندق الذي أمر بحفره ""سابور ذو"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00140.png,"ونجد مناطق واسعة من ""اللابات"" مبعثرة على طول هذه السلسلة،"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00141.png,منها ما هو حديث التكوين  ويشاهد في الزمن الحاضر لسان بارز من
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00142.png,"اللابة في @ شرقي ""أبي عريش"" يمتد حتى يتاخم حدود اليمن،كما نشاهد مناطق"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00143.png,"أخرى مؤلفة من هذه الحجارة في مواضع عديدة بين ""شقيق"" و"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00144.png,"خور البرك مثلاً حيث تصل ""اللابة"" إلى البحر الأحمر فتدخل فيه"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00145.png,وعلى مسافة اثني عشر ميلاَ من مكة جبل، يقال له جبل النورة، حيث تحرق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00146.png,حجارة الكلس المكونة له، لاستخراج النورة واستعمالها في البناء  وهذه
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00147.png,"وفي أرض، اليمن عدد كبير من الحِرار، ذكر السياح بعضها، مثل حرة ""أرحب""، وتقع"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00148.png,"شمالي ""صنعاء"" ولها لابة استخرج منها الناس حجارة سوداً لبناء البيوت  وعلى"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00149.png,"مقربة من ""ذمار"" تكون الأرض بركانية  وتوجد الحرار في القسم الشمالي من ""وادي"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00150.png,"أبرد""، وفي الوادي بين ""صرواح"" و ""مأرب""  وقد حمل بعض المستشرقين وجود"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00151.png,الحرار
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00152.png,المناطق المنخفضة، وهي تهائم اليمن، بالرمال  وكذلك المنطقة التي يقال
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00153.png,لها الرمله  وتتكون التربة في تهامة وفي سهل صنعاء من المواد الصلصالية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00154.png,"التي تعود إلى الأزمنة ""الجيولوجية""، المتأخرة، ومن المتكونات ""الأيولينية"" التي حصلت"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00155.png,بتأثير فعل الرياح في الصخور الرملية  ويكثر وجود الصخور المتبلورة في الحجاز وفي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00156.png,العربية الجنوبية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00157.png,"و يشاهد في وداي تثليث على مقربة من ""حمضة"" و على مسافة 183 ميلا من نجران"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00158.png,أثار التبر، ويظهر انه كان من المواضع التي استغلت قديماً لاستخراج الذهب منها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00159.png,وقد اشتهرت ديار بني سليمبوجود المعادن فيها، وفي جملتها معدن الذهب، ويستغل
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00160.png,"اليوم الموضع الذي يقال له ""مهد الذهب""، ويقع إلى الشمال من المدينة باستخراج الذهب"
